13962KABI ABI2013120119270127  NP [0000  ]  0.00             39961   28.080  28.078  28.078    56   50          
13962KABI ABI2013120119280128  NP [0000  ]  0.00             39961   28.082  28.079  28.079    56   50          
13962KABI ABI2013120119290129  NP [0000  ]  0.00             39961   28.083  28.080  28.081    56   50          
13962KABI ABI2013120119300130  NP [0000  ]  0.00             39961   28.084  28.081  28.081    56   50          
13962KABI ABI2013120119310131  NP [0000  ]  0.00             39961   28.083  28.081  28.081    56   50          
13962KABI ABI2013120119320132  NP [0000  ]  0.00             39961   28.083  28.080  28.080    56   50          
13962KABI ABI2013120119330133  NP [0000  ]  0.00             39961   28.082  28.079  28.080    56   50          
13962KABI ABI2013120119340134  NP [0000  ]  0.00             39961   28.082  28.079  28.079    56   50          
13962KABI ABI2013120119350135  NP [0000  ]  0.00             39961   28.081  28.078  28.079    56   50          
13962KABI ABI2013120119360136  NP [0000  ]  0.00             39961   28.080  28.077  28.078    57   50          
13962KABI ABI2013120119370137  NP [0000  ]  0.00             39961   28.079  28.076  28.077    57   50          
13962KABI ABI2013120119380138  NP [0000  ]  0.00             39961   28.079  28.077  28.077    56   50          
13962KABI ABI2013120119390139  NP [0000  ]  0.00             39961   28.079  28.077  28.077    56   50          
13962KABI ABI2013120119400140  NP [0000  ]  0.00             39961   28.079  28.076  28.077    56   50          
13962KABI ABI2013120119410141  NP [0000  ]  0.00             39961   28.078  28.076  28.076    56   50          
13962KABI ABI2013120119420142  NP [0000  ]  0.00             39961   28.078  28.075  28.075    56   50          
13962KABI ABI2013120119430143  NP [0000  ]  0.00             39961   28.078  28.075  28.076    56   50          
13962KABI ABI2013120119440144  NP [0000  ]  0.00             39961   28.079  28.076  28.077    56   50          
13962KABI ABI2013120119450145  NP [0000  ]  0.00             39961   28.080  28.078  28.078    56   50          
13962KABI ABI2013120119460146  NP [0000  ]  0.00             39961   28.081  28.079  28.079    56   50          
13962KABI ABI2013120119470147  NP [0000  ]  0.00             39961   28.081  28.079  28.079    56   50          
13962KABI ABI2013120119480148  NP [0000  ]  0.00             39961   28.081  28.078  28.079    56   50          
13962KABI ABI2013120119490149  NP [0000  ]  0.00             39961   28.081  28.078  28.079    55   50          
13962KABI ABI2013120119500150  NP [0000  ]  0.00             39961   28.081  28.078  28.078    55   49          
13962KABI ABI2013120119510151  NP [0000  ]  0.00             39961   28.081  28.078  28.079    55   49          
13962KABI ABI2013120119520152  NP [0000  ]  0.00             39961   28.082  28.079  28.080    55   49          
13962KABI ABI2013120119530153  NP [0000  ]  0.00             39961   28.083  28.080  28.080    55   49          
13962KABI ABI2013120119540154  NP [0000  ]  0.00             39961   28.083  28.080  28.080    56   49          
13962KABI ABI2013120119550155  NP [0000  ]  0.00             39961   28.082  28.080  28.080    56   49          
13962KABI ABI2013120119560156  NP [0000  ]  0.00             39961   28.082  28.079  28.079    55   49          
13962KABI ABI2013120119570157  NP [0000  ]  0.00             39961   28.081  28.078  28.078    56   49          
13962KABI ABI2013120119580158  NP [0000  ]  0.00             39961   28.080  28.077  28.077    56   50          
13962KABI ABI2013120119590159  NP [0000  ]  0.00             39961   28.079  28.076  28.076    56   50          
13962KABI ABI2013120120000200  NP [0000  ]  0.00             39961   28.078  28.075  28.076    56   50          
13962KABI ABI2013120120010201  NP [0000  ]  0.00             39961   28.077  28.074  28.075    56   50          
13962KABI ABI2013120120020202  NP [0000  ]  0.00             39961   28.076  28.074  28.074    56   50          
13962KABI ABI2013120120030203  NP [0000  ]  0.00             39961   28.076  28.073  28.073    55   50          
13962KABI ABI2013120120040204  NP [0000  ]  0.00             39961   28.075  28.073  28.073    56   50          
13962KABI ABI2013120120050205  NP [0000  ]  0.00             39961   28.076  28.073  28.073    56   50          
13962KABI ABI2013120120060206  NP [0000  ]  0.00             39961   28.076  28.073  28.074    56   50          
13962KABI ABI2013120120070207  NP [0000  ]  0.00             39961   28.077  28.074  28.075    56   50          
13962KABI ABI2013120120080208  NP [0000  ]  0.00             39961   28.078  28.075  28.075    56   50          
13962KABI ABI2013120120090209  NP [0000  ]  0.00             39961   28.078  28.075  28.076    56   50          
13962KABI ABI2013120120100210  NP [0000  ]  0.00             39961   28.078  28.076  28.076    56   50          
13962KABI ABI2013120120110211  NP [0000  ]  0.00             39961   28.078  28.075  28.076    56   50          
13962KABI ABI2013120120120212  NP [0000  ]  0.00             39961   28.078  28.075  28.076    56   50          
13962KABI ABI2013120120130213  NP [0000  ]  0.00             39961   28.078  28.075  28.075    56   49          
13962KABI ABI2013120120140214  NP [0000  ]  0.00             39961   28.077  28.075  28.075    56   50          
13962KABI ABI2013120120150215  NP [0000  ]  0.00             39961   28.077  28.075  28.075    56   49          
13962KABI ABI2013120120160216  NP [0000  ]  0.00             39961   28.077  28.074  28.075    56   49          
13962KABI ABI2013120120170217  NP [0000  ]  0.00             39961   28.077  28.074  28.075    56   49          
13962KABI ABI2013120120180218  NP [0000  ]  0.00             39961   28.078  28.076  28.076    56   49          
13962KABI ABI2013120120190219  NP [0000  ]  0.00             39961   28.080  28.077  28.077    56   49          
13962KABI ABI2013120120200220  NP [0000  ]  0.00             39961   28.081  28.078  28.079    56   49          
13962KABI ABI2013120120210221  NP [0000  ]  0.00             39961   28.083  28.080  28.080    56   50          
13962KABI ABI2013120120220222  NP [0000  ]  0.00             39961   28.084  28.081  28.082    56   50          
13962KABI ABI2013120120230223  NP [0000  ]  0.00             39961   28.085  28.082  28.083    56   50          
13962KABI ABI2013120120240224  NP [0000  ]  0.00             39961   28.086  28.083  28.083    56   50          
13962KABI ABI2013120120250225  NP [0000  ]  0.00             39961   28.085  28.082  28.083    56   49          
13962KABI ABI2013120120260226  NP [0000  ]  0.00             39961   28.084  28.081  28.082    56   49          
13962KABI ABI2013120120270227  NP [0000  ]  0.00             39961   28.083  28.080  28.081    56   49          
13962KABI ABI2013120120280228  NP [0000  ]  0.00             39961   28.082  28.080  28.080    56   49          
13962KABI ABI2013120120290229  NP [0000  ]  0.00             39961   28.082  28.079  28.079    55   49          
13962KABI ABI2013120120300230  NP [0000  ]  0.00             39961   28.081  28.079  28.079    56   49          
13962KABI ABI2013120120310231  NP [0000  ]  0.00             39961   28.082  28.079  28.079    55   49          
13962KABI ABI2013120120320232  NP [0000  ]  0.00             39961   28.082  28.080  28.080    55   49          
13962KABI ABI2013120120330233  NP [0000  ]  0.00             39961   28.082  28.080  28.080    55   49          
13962KABI ABI2013120120340234  NP [0000  ]  0.00             39961   28.083  28.080  28.081    55   49          
13962KABI ABI2013120120350235  NP [0000  ]  0.00             39961   28.083  28.081  28.081    55   49          
13962KABI ABI2013120120360236  NP [0000  ]  0.00             39961   28.084  28.082  28.082    54   49          
13962KABI ABI2013120120370237  NP [0000  ]  0.00             39961   28.085  28.083  28.083    54   49          
13962KABI ABI2013120120380238  NP [0000  ]  0.00             39961   28.085  28.082  28.083    55   49          
13962KABI ABI2013120120390239  NP [0000  ]  0.00             39961   28.085  28.083  28.083    55   49          
13962KABI ABI2013120120400240  NP [0000  ]  0.00             39961   28.086  28.083  28.083    54   49          
13962KABI ABI2013120120410241  NP [0000  ]  0.00             39961   28.086  28.084  28.084    55   49          
13962KABI ABI2013120120420242  NP [0000  ]  0.00             39961   28.087  28.084  28.085    55   49          
13962KABI ABI2013120120430243  NP [0000  ]  0.00             39961   28.087  28.085  28.085    55   49          
13962KABI ABI2013120120440244  NP [0000  ]  0.00             39961   28.088  28.085  28.085    55   49          
13962KABI ABI2013120120450245  NP [0000  ]  0.00             39961   28.088  28.086  28.086    56   49          
13962KABI ABI2013120120460246  NP [0000  ]  0.00             39961   28.088  28.086  28.086    56   49          
13962KABI ABI2013120120470247  NP [0000  ]  0.00             39961   28.088  28.086  28.086    56   49          
13962KABI ABI2013120120480248  NP [0000  ]  0.00             39961   28.088  28.085  28.086    56   49          
13962KABI ABI2013120120490249  NP [0000  ]  0.00             39961   28.087  28.085  28.085    56   49          
13962KABI ABI2013120120500250  NP [0000  ]  0.00             39961   28.087  28.084  28.084    56   49          
13962KABI ABI2013120120510251  NP [0000  ]  0.00             39961   28.087  28.084  28.084    56   49          
13962KABI ABI2013120120520252  NP [0000  ]  0.00             39961   28.087  28.084  28.084    56   49          
13962KABI ABI2013120120530253  NP [0000  ]  0.00             39961   28.087  28.084  28.085    56   49          
13962KABI ABI2013120120540254  NP [0000  ]  0.00             39961   28.087  28.084  28.085    56   49          
13962KABI ABI2013120120550255  NP [0000  ]  0.00             39961   28.087  28.084  28.085    56   49          
13962KABI ABI2013120120560256  NP [0000  ]  0.00             39961   28.087  28.085  28.085    56   49          
13962KABI ABI2013120120570257  NP [0000  ]  0.00             39961   28.089  28.086  28.087    56   49          
13962KABI ABI2013120120580258  NP [0000  ]  0.00             39961   28.090  28.087  28.088    56   49          
13962KABI ABI2013120120590259  NP [0000  ]  0.00             39961   28.091  28.088  28.088    56   49          
13962KABI ABI2013120121000300  NP [0000  ]  0.00             39961   28.091  28.089  28.089    56   49          
13962KABI ABI2013120121010301  NP [0000  ]  0.00             39961   28.092  28.089  28.090    56   49          
13962KABI ABI2013120121020302  NP [0000  ]  0.00             39961   28.091  28.088  28.089    56   49          
13962KABI ABI2013120121030303  NP [0000  ]  0.00             39961   28.090  28.087  28.088    56   49          
13962KABI ABI2013120121040304  NP [0000  ]  0.00             39961   28.089  28.087  28.087    56   49          
13962KABI ABI2013120121050305  NP [0000  ]  0.00             39961   28.089  28.086  28.087    56   49          
13962KABI ABI2013120121060306  NP [0000  ]  0.00             39961   28.089  28.086  28.087    57   49          
13962KABI ABI2013120121070307  NP [0000  ]  0.00             39961   28.089  28.086  28.086    57   49          
13962KABI ABI2013120121080308  NP [0000  ]  0.00             39961   28.088  28.085  28.086    57   49          
13962KABI ABI2013120121090309  NP [0000  ]  0.00             39961   28.088  28.085  28.086    57   49          
13962KABI ABI2013120121100310  NP [0000  ]  0.00             39961   28.088  28.085  28.085    56   49          
13962KABI ABI2013120121110311  NP [0000  ]  0.00             39961   28.087  28.084  28.085    56   49          
13962KABI ABI2013120121120312  NP [0000  ]  0.00             39961   28.087  28.084  28.085    56   49          
13962KABI ABI2013120121130313  NP [0000  ]  0.00             39961   28.087  28.084  28.085    55   49          
13962KABI ABI2013120121140314  NP [0000  ]  0.00             39961   28.086  28.084  28.084    55   49          
13962KABI ABI2013120121150315  NP [0000  ]  0.00             39961   28.086  28.083  28.084    56   49          
13962KABI ABI2013120121160316  NP [0000  ]  0.00             39961   28.086  28.083  28.084    56   49          
13962KABI ABI2013120121170317  NP [0000  ]  0.00             39961   28.086  28.083  28.083    55   49          
13962KABI ABI2013120121180318  NP [0000  ]  0.00             39961   28.085  28.083  28.083    53   48          
13962KABI ABI2013120121190319  NP [0000  ]  0.00             39961   28.085  28.082  28.082    53   48          
13962KABI ABI2013120121200320  NP [0000  ]  0.00             39961   28.084  28.081  28.082    52   48          
13962KABI ABI2013120121210321  NP [0000  ]  0.00             39961   28.083  28.080  28.080    52   48          
13962KABI ABI2013120121220322  NP [0000  ]  0.00             39961   28.082  28.079  28.080    52   48          
13962KABI ABI2013120121230323  NP [0000  ]  0.00             39961   28.081  28.078  28.079    51   48          
13962KABI ABI2013120121240324  NP [0000  ]  0.00             39961   28.079  28.077  28.077    51   47          
13962KABI ABI2013120121250325  NP [0000  ]  0.00             39961   28.079  28.076  28.076    51   48          
13962KABI ABI2013120121260326  NP [0000  ]  0.00             39961   28.079  28.076  28.077    52   48          
13962KABI ABI2013120121270327  NP [0000  ]  0.00             39961   28.080  28.077  28.078    51   48          
13962KABI ABI2013120121280328  NP [0000  ]  0.00             39961   28.080  28.078  28.078    51   48          
13962KABI ABI2013120121290329  NP [0000  ]  0.00             39961   28.081  28.078  28.079    52   48          
13962KABI ABI2013120121300330  NP [0000  ]  0.00             39961   28.080  28.077  28.078    52   48          
13962KABI ABI2013120121310331  NP [0000  ]  0.00             39961   28.079  28.076  28.077    52   48          
13962KABI ABI2013120121320332  NP [0000  ]  0.00             39961   28.078  28.076  28.076    52   48          
13962KABI ABI2013120121330333  NP [0000  ]  0.00             39961   28.078  28.075  28.075    52   48          
13962KABI ABI2013120121340334  NP [0000  ]  0.00             39961   28.076  28.073  28.074    52   48          
13962KABI ABI2013120121350335  NP [0000  ]  0.00             39961   28.075  28.072  28.073    52   48          
13962KABI ABI2013120121360336  NP [0000  ]  0.00             39961   28.075  28.073  28.073    52   48          
13962KABI ABI2013120121370337  NP [0000  ]  0.00             39961   28.076  28.073  28.073    52   48          
13962KABI ABI2013120121380338  NP [0000  ]  0.00             39961   28.075  28.073  28.073    52   48          
13962KABI ABI2013120121390339  NP [0000  ]  0.00             39961   28.075  28.072  28.073    52   48          
13962KABI ABI2013120121400340  NP [0000  ]  0.00             39961   28.076  28.073  28.074    52   48          
13962KABI ABI2013120121410341  NP [0000  ]  0.00             39961   28.077  28.075  28.075    52   48          
13962KABI ABI2013120121420342  NP [0000  ]  0.00             39961   28.077  28.074  28.075    52   48          
13962KABI ABI2013120121430343  NP [0000  ]  0.00             39961   28.077  28.074  28.074    52   48          
13962KABI ABI2013120121440344  NP [0000  ]  0.00             39961   28.077  28.074  28.075    53   48          
13962KABI ABI2013120121450345  NP [0000  ]  0.00             39961   28.077  28.075  28.075    53   48          
13962KABI ABI2013120121460346  NP [0000  ]  0.00             39961   28.078  28.075  28.075    53   48          
13962KABI ABI2013120121470347  NP [0000  ]  0.00             39961   28.077  28.075  28.075    53   48          
13962KABI ABI2013120121480348  NP [0000  ]  0.00             39961   28.078  28.075  28.076    53   48          
13962KABI ABI2013120121490349  NP [0000  ]  0.00             39961   28.079  28.076  28.076    53   48          
13962KABI ABI2013120121500350  NP [0000  ]  0.00             39961   28.078  28.075  28.076    53   48          
13962KABI ABI2013120121510351  NP [0000  ]  0.00             39961   28.077  28.075  28.075    53   48          
